panel	source_file	record_type	iteration	day1_rho	day7_rho	day14_rho	mean_rho	min_rho	transition_rho	same_transition_programs	statistic	real_value	null_mean	null_q95	empirical_one_sided_p	null_percentile	permutations	deleted_from	deleted_participant	all_days_positive
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1290.0	0.892857142857143	0.0	-0.107142857142857	0.261904761904762	-0.107142857142857	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1291.0	0.892857142857143	0.75	0.321428571428571	0.654761904761905	0.321428571428571	0.678571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1292.0	0.25	-0.821428571428571	-0.285714285714286	-0.285714285714286	-0.821428571428571	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1293.0	0.821428571428571	0.964285714285714	0.892857142857143	0.892857142857143	0.821428571428571	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1294.0	0.857142857142857	0.964285714285714	0.571428571428571	0.797619047619048	0.571428571428571	0.928571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1295.0	0.464285714285714	0.5	0.178571428571429	0.380952380952381	0.178571428571429	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1296.0	0.357142857142857	-0.214285714285714	-0.392857142857143	-0.0833333333333333	-0.392857142857143	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1297.0	0.892857142857143	0.642857142857143	0.357142857142857	0.630952380952381	0.357142857142857	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1298.0	0.857142857142857	0.357142857142857	0.714285714285714	0.642857142857143	0.357142857142857	0.714285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1299.0	0.678571428571429	0.607142857142857	0.571428571428571	0.619047619047619	0.571428571428571	0.607142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1300.0	0.428571428571429	0.928571428571429	0.642857142857143	0.666666666666667	0.428571428571429	0.571428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1301.0	0.857142857142857	0.821428571428571	0.857142857142857	0.845238095238095	0.821428571428571	0.464285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1302.0	0.75	0.785714285714286	0.464285714285714	0.666666666666667	0.464285714285714	0.5	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1303.0	0.785714285714286	0.535714285714286	0.964285714285714	0.761904761904762	0.535714285714286	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1304.0	0.892857142857143	0.607142857142857	0.928571428571429	0.80952380952381	0.607142857142857	0.678571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1305.0	0.75	0.0357142857142857	0.214285714285714	0.333333333333333	0.0357142857142857	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1306.0	0.714285714285714	0.642857142857143	0.714285714285714	0.690476190476191	0.642857142857143	1.0	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1307.0	0.607142857142857	0.392857142857143	0.107142857142857	0.369047619047619	0.107142857142857	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1308.0	0.535714285714286	0.464285714285714	0.25	0.416666666666667	0.25	0.428571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1309.0	0.892857142857143	0.464285714285714	-0.178571428571429	0.392857142857143	-0.178571428571429	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1310.0	0.857142857142857	-0.178571428571429	-0.214285714285714	0.154761904761905	-0.214285714285714	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1311.0	0.571428571428571	0.642857142857143	-0.0714285714285714	0.380952380952381	-0.0714285714285714	0.75	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1312.0	0.714285714285714	0.678571428571429	0.857142857142857	0.75	0.678571428571429	0.392857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1313.0	0.535714285714286	0.964285714285714	1.0	0.833333333333333	0.535714285714286	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1314.0	0.571428571428571	0.714285714285714	0.928571428571429	0.738095238095238	0.571428571428571	-0.178571428571429	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1315.0	0.857142857142857	0.464285714285714	0.607142857142857	0.642857142857143	0.464285714285714	0.285714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1316.0	0.107142857142857	0.357142857142857	0.678571428571429	0.380952380952381	0.107142857142857	0.142857142857143	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1317.0	0.714285714285714	-0.0357142857142857	0.0	0.226190476190476	-0.0357142857142857	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1318.0	0.571428571428571	0.714285714285714	0.75	0.678571428571429	0.571428571428571	0.75	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1319.0	0.357142857142857	0.214285714285714	0.357142857142857	0.30952380952381	0.214285714285714	0.571428571428571	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1320.0	0.892857142857143	0.25	0.75	0.630952380952381	0.25	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1321.0	0.892857142857143	0.357142857142857	-0.142857142857143	0.369047619047619	-0.142857142857143	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1322.0	0.5	0.107142857142857	0.107142857142857	0.238095238095238	0.107142857142857	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1323.0	0.607142857142857	0.642857142857143	0.857142857142857	0.702380952380953	0.607142857142857	0.75	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1324.0	0.964285714285714	0.321428571428571	0.714285714285714	0.666666666666667	0.321428571428571	0.678571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1325.0	0.892857142857143	0.392857142857143	-0.107142857142857	0.392857142857143	-0.107142857142857	0.678571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1326.0	0.428571428571429	0.571428571428571	0.857142857142857	0.619047619047619	0.428571428571429	0.321428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1327.0	0.857142857142857	0.75	0.464285714285714	0.690476190476191	0.464285714285714	0.571428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1328.0	0.0714285714285714	0.785714285714286	0.464285714285714	0.440476190476191	0.0714285714285714	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1329.0	0.785714285714286	0.785714285714286	0.892857142857143	0.821428571428572	0.785714285714286	0.785714285714286	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1330.0	0.642857142857143	0.607142857142857	0.857142857142857	0.702380952380953	0.607142857142857	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1331.0	0.464285714285714	-0.321428571428571	-0.535714285714286	-0.130952380952381	-0.535714285714286	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1332.0	0.785714285714286	0.607142857142857	0.107142857142857	0.5	0.107142857142857	0.892857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1333.0	0.821428571428571	0.321428571428571	0.642857142857143	0.595238095238095	0.321428571428571	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1334.0	0.678571428571429	0.428571428571429	-0.392857142857143	0.238095238095238	-0.392857142857143	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1335.0	0.535714285714286	0.535714285714286	0.714285714285714	0.595238095238095	0.535714285714286	0.178571428571429	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1336.0	0.785714285714286	0.0	0.428571428571429	0.404761904761905	0.0	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1337.0	0.714285714285714	0.178571428571429	0.107142857142857	0.333333333333333	0.107142857142857	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1338.0	0.821428571428571	-0.214285714285714	-0.142857142857143	0.154761904761905	-0.214285714285714	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1339.0	1.0	0.178571428571429	0.25	0.476190476190476	0.178571428571429	1.0	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1340.0	0.5	0.928571428571429	0.571428571428571	0.666666666666667	0.5	0.785714285714286	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1341.0	0.892857142857143	0.857142857142857	0.214285714285714	0.654761904761905	0.214285714285714	1.0	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1342.0	0.857142857142857	0.5	0.107142857142857	0.488095238095238	0.107142857142857	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1343.0	0.821428571428571	0.535714285714286	0.821428571428571	0.726190476190476	0.535714285714286	0.642857142857143	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1344.0	-0.357142857142857	0.214285714285714	0.0	-0.0476190476190476	-0.357142857142857	0.464285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1345.0	0.321428571428571	0.571428571428571	0.321428571428571	0.404761904761905	0.321428571428571	0.428571428571429	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1346.0	0.857142857142857	0.785714285714286	0.357142857142857	0.666666666666667	0.357142857142857	0.821428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1347.0	0.642857142857143	0.25	-0.678571428571429	0.0714285714285714	-0.678571428571429	0.535714285714286	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1348.0	0.857142857142857	0.678571428571429	0.642857142857143	0.726190476190476	0.642857142857143	0.785714285714286	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1349.0	0.5	0.642857142857143	0.607142857142857	0.583333333333333	0.5	-0.214285714285714	2.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1350.0	0.714285714285714	0.857142857142857	0.535714285714286	0.702380952380953	0.535714285714286	0.892857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1351.0	0.357142857142857	0.678571428571429	0.75	0.595238095238095	0.357142857142857	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1352.0	0.857142857142857	0.214285714285714	-0.392857142857143	0.226190476190476	-0.392857142857143	0.5	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1353.0	0.357142857142857	0.285714285714286	0.107142857142857	0.25	0.107142857142857	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1354.0	0.678571428571429	0.428571428571429	0.642857142857143	0.583333333333333	0.428571428571429	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1355.0	0.928571428571429	0.857142857142857	0.0357142857142857	0.607142857142857	0.0357142857142857	0.75	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1356.0	0.75	0.892857142857143	0.142857142857143	0.595238095238095	0.142857142857143	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1357.0	0.714285714285714	0.642857142857143	0.535714285714286	0.630952380952381	0.535714285714286	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1358.0	0.214285714285714	0.964285714285714	-0.25	0.30952380952381	-0.25	0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1359.0	0.892857142857143	0.714285714285714	0.285714285714286	0.630952380952381	0.285714285714286	0.785714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1360.0	0.892857142857143	0.0	0.571428571428571	0.488095238095238	0.0	0.535714285714286	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1361.0	0.857142857142857	0.785714285714286	-0.464285714285714	0.392857142857143	-0.464285714285714	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1362.0	0.821428571428571	0.214285714285714	0.321428571428571	0.452380952380952	0.214285714285714	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1363.0	0.678571428571429	0.392857142857143	0.357142857142857	0.476190476190476	0.357142857142857	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1364.0	0.857142857142857	0.642857142857143	0.642857142857143	0.714285714285714	0.642857142857143	0.464285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1365.0	0.892857142857143	0.678571428571429	0.785714285714286	0.785714285714286	0.678571428571429	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1366.0	0.285714285714286	0.75	0.25	0.428571428571429	0.25	0.464285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1367.0	0.142857142857143	0.714285714285714	0.75	0.535714285714286	0.142857142857143	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1368.0	0.5	0.0	-0.821428571428571	-0.107142857142857	-0.821428571428571	0.75	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1369.0	0.321428571428571	-0.25	0.535714285714286	0.202380952380952	-0.25	0.5	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1370.0	0.535714285714286	0.392857142857143	0.142857142857143	0.357142857142857	0.142857142857143	0.392857142857143	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1371.0	0.535714285714286	-0.178571428571429	0.607142857142857	0.321428571428571	-0.178571428571429	0.607142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1372.0	0.571428571428571	0.142857142857143	0.428571428571429	0.380952380952381	0.142857142857143	0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1373.0	0.678571428571429	0.75	0.142857142857143	0.523809523809524	0.142857142857143	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1374.0	0.892857142857143	0.714285714285714	0.0	0.535714285714286	0.0	0.607142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1375.0	0.678571428571429	0.571428571428571	-0.107142857142857	0.380952380952381	-0.107142857142857	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1376.0	0.642857142857143	0.464285714285714	0.285714285714286	0.464285714285714	0.285714285714286	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1377.0	0.892857142857143	0.178571428571429	0.535714285714286	0.535714285714286	0.178571428571429	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1378.0	0.107142857142857	-0.178571428571429	-0.321428571428571	-0.130952380952381	-0.321428571428571	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1379.0	0.714285714285714	0.464285714285714	0.142857142857143	0.440476190476191	0.142857142857143	0.678571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1380.0	0.785714285714286	0.285714285714286	-0.0714285714285714	0.333333333333333	-0.0714285714285714	0.785714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1381.0	0.964285714285714	0.857142857142857	0.107142857142857	0.642857142857143	0.107142857142857	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1382.0	0.75	0.285714285714286	-0.0714285714285714	0.321428571428571	-0.0714285714285714	0.75	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1383.0	0.392857142857143	0.428571428571429	0.142857142857143	0.321428571428571	0.142857142857143	0.214285714285714	2.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1384.0	0.75	0.285714285714286	-0.714285714285714	0.107142857142857	-0.714285714285714	0.785714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1385.0	0.892857142857143	0.571428571428571	-0.178571428571429	0.428571428571429	-0.178571428571429	0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	1386.0	0.678571428571429	0.857142857142857	0.0357142857142857	0.523809523809524	0.0357142857142857	0.535714285714286	5.0										
