gene_symbol	entrez_id_a	entrez_id_n	entrez_agreement
CYP27C1	339761	339761	TRUE
CYP2A13	1553	1553	TRUE
CYP2A6	1548	1548	TRUE
CYP2B6	1555	1555	TRUE
CYP2C18	1562	1562	TRUE
CYP2C19	1557	1557	TRUE
CYP2C8	1558	1558	TRUE
CYP2C9	1559	1559	TRUE
CYP2E1	1571	1571	TRUE
CYP2F1	1572	1572	TRUE
CYP2J2	1573	1573	TRUE
CYP2R1	120227	120227	TRUE
CYP2S1	29785	29785	TRUE
CYP2U1	113612	113612	TRUE
CYP2W1	54905	54905	TRUE
CYP39A1	51302	51302	TRUE
CYP3A4	1576	1576	TRUE
CYP3A43	64816	64816	TRUE
CYP3A5	1577	1577	TRUE
CYP3A7	1551	1551	TRUE
CYP46A1	10858	10858	TRUE
CYP4A11	1579	1579	TRUE
CYP4B1	1580	1580	TRUE
CYP4F11	57834	57834	TRUE
CYP4F12	66002	66002	TRUE
CYP4F2	8529	8529	TRUE
CYP4F22	126410	126410	TRUE
CYP4F3	4051	4051	TRUE
CYP4F8	11283	11283	TRUE
CYP4V2	285440	285440	TRUE
CYP4X1	260293	260293	TRUE
CYP4Z1	199974	199974	TRUE
CYP4Z2P	163720	163720	TRUE
CYP7A1	1581	1581	TRUE
CYP7B1	9420	9420	TRUE
CYP8B1	1582	1582	TRUE
CYR61	3491	3491	TRUE
CYS1	192668	192668	TRUE
CYSLTR1	10800	10800	TRUE
CYSLTR2	57105	57105	TRUE
CYTH1	9267	9267	TRUE
CYTH2	9266	9266	TRUE
CYTH3	9265	9265	TRUE
CYTH4	27128	27128	TRUE
CYTIP	9595	9595	TRUE
CYTL1	54360	54360	TRUE
CYYR1	116159	116159	TRUE
D2HGDH	728294	728294	TRUE
DAAM1	23002	23002	TRUE
DAAM2	23500	23500	TRUE
DAB1	1600	1600	TRUE
DAB2	1601	1601	TRUE
DAB2IP	153090	153090	TRUE
DACH1	1602	1602	TRUE
DACH2	117154	117154	TRUE
DACT1	51339	51339	TRUE
DACT2	168002	168002	TRUE
DACT3	147906	147906	TRUE
DAD1	1603	1603	TRUE
DAG1	1605	1605	TRUE
DAGLA	747	747	TRUE
DAGLB	221955	221955	TRUE
DALRD3	55152	55152	TRUE
DAND5	199699	199699	TRUE
DAO	1610	1610	TRUE
DAOA	267012	267012	TRUE
DAP	1611	1611	TRUE
DAP3	7818	7818	TRUE
DAPK1	1612	1612	TRUE
DAPK2	23604	23604	TRUE
DAPK3	1613	1613	TRUE
DAPL1	92196	92196	TRUE
DAPP1	27071	27071	TRUE
DARS	1615	1615	TRUE
DARS2	55157	55157	TRUE
DAXX	1616	1616	TRUE
DAZAP1	26528	26528	TRUE
DAZAP2	9802	9802	TRUE
DAZL	1618	1618	TRUE
DBF4	10926	10926	TRUE
DBF4B	80174	80174	TRUE
DBH	1621	1621	TRUE
DBI	1622	1622	TRUE
DBN1	1627	1627	TRUE
DBNDD1	79007	79007	TRUE
DBNL	28988	28988	TRUE
DBP	1628	1628	TRUE
DBR1	51163	51163	TRUE
DBT	1629	1629	TRUE
DBX1	120237	120237	TRUE
DBX2	440097	440097	TRUE
DCAF10	79269	79269	TRUE
DCAF11	80344	80344	TRUE
DCAF12	25853	25853	TRUE
DCAF12L1	139170	139170	TRUE
DCAF12L2	340578	340578	TRUE
DCAF13	25879	25879	TRUE
DCAF15	90379	90379	TRUE
DCAF16	54876	54876	TRUE
DCAF17	80067	80067	TRUE
DCAF4	26094	26094	TRUE
DCAF4L1	285429	285429	TRUE
DCAF4L2	138009	138009	TRUE
DCAF5	8816	8816	TRUE
DCAF6	55827	55827	TRUE
DCAF7	10238	10238	TRUE
DCAF8	50717	50717	TRUE
DCAF8L1	139425	139425	TRUE
DCAF8L2	347442	347442	TRUE
DCAKD	79877	79877	TRUE
DCBLD1	285761	285761	TRUE
DCBLD2	131566	131566	TRUE
DCC	1630	1630	TRUE
DCD	117159	117159	TRUE
DCDC2	51473	51473	TRUE
DCDC2B	149069	149069	TRUE
DCHS1	8642	8642	TRUE
DCHS2	54798	54798	TRUE
DCK	1633	1633	TRUE
DCLK1	9201	9201	TRUE
DCLK2	166614	166614	TRUE
DCLK3	85443	85443	TRUE
DCLRE1A	9937	9937	TRUE
DCLRE1B	64858	64858	TRUE
DCLRE1C	64421	64421	TRUE
DCN	1634	1634	TRUE
DCP1A	55802	55802	TRUE
DCP1B	196513	196513	TRUE
DCP2	167227	167227	TRUE
DCPS	28960	28960	TRUE
DCST1	149095	149095	TRUE
DCST2	127579	127579	TRUE
DCT	1638	1638	TRUE
DCTD	1635	1635	TRUE
DCTN1	1639	1639	TRUE
DCTN2	10540	10540	TRUE
DCTN3	11258	11258	TRUE
DCTN4	51164	51164	TRUE
DCTN5	84516	84516	TRUE
DCTN6	10671	10671	TRUE
DCTPP1	79077	79077	TRUE
DCUN1D1	54165	54165	TRUE
DCUN1D2	55208	55208	TRUE
DCUN1D3	123879	123879	TRUE
DCUN1D4	23142	23142	TRUE
DCUN1D5	84259	84259	TRUE
DCX	1641	1641	TRUE
DCXR	51181	51181	TRUE
DDA1	79016	79016	TRUE
DDAH1	23576	23576	TRUE
DDAH2	23564	23564	TRUE
DDB1	1642	1642	TRUE
DDB2	1643	1643	TRUE
DDC	1644	1644	TRUE
DDHD1	80821	80821	TRUE
DDHD2	23259	23259	TRUE
DDI1	414301	414301	TRUE
DDI2	84301	84301	TRUE
DDIT3	1649	1649	TRUE
DDIT4	54541	54541	TRUE
DDIT4L	115265	115265	TRUE
DDN	23109	23109	TRUE
DDO	8528	8528	TRUE
DDOST	1650	1650	TRUE
DDR1	780	780	TRUE
DDR2	4921	4921	TRUE
DDRGK1	65992	65992	TRUE
DDTL	100037417	100037417	TRUE
DDX1	1653	1653	TRUE
DDX10	1662	1662	TRUE
DDX11	1663	1663	TRUE
DDX11L2	84771	84771	TRUE
DDX17	10521	10521	TRUE
DDX18	8886	8886	TRUE
DDX19A	55308	55308	TRUE
DDX19B	11269	11269	TRUE
DDX20	11218	11218	TRUE
DDX21	9188	9188	TRUE
DDX23	9416	9416	TRUE
DDX24	57062	57062	TRUE
DDX25	29118	29118	TRUE
DDX26B	203522	203522	TRUE
DDX28	55794	55794	TRUE
DDX31	64794	64794	TRUE
DDX3X	1654	1654	TRUE
DDX3Y	8653	8653	TRUE
DDX4	54514	54514	TRUE
DDX41	51428	51428	TRUE
DDX42	11325	11325	TRUE
DDX43	55510	55510	TRUE
DDX46	9879	9879	TRUE
DDX47	51202	51202	TRUE
DDX49	54555	54555	TRUE
DDX5	1655	1655	TRUE
DDX50	79009	79009	TRUE
DDX51	317781	317781	TRUE
DDX52	11056	11056	TRUE
DDX53	168400	168400	TRUE
DDX54	79039	79039	TRUE
DDX55	57696	57696	TRUE
DDX56	54606	54606	TRUE
DDX58	23586	23586	TRUE
DDX59	83479	83479	TRUE
DDX6	1656	1656	TRUE
DDX60	55601	55601	TRUE
DDX60L	91351	91351	TRUE
DEAF1	10522	10522	TRUE
DEC1	50514	50514	TRUE
DECR1	1666	1666	TRUE
DECR2	26063	26063	TRUE
DEDD	9191	9191	TRUE
DEDD2	162989	162989	TRUE
DEF6	50619	50619	TRUE
DEF8	54849	54849	TRUE
DEFA4	1669	1669	TRUE
DEFA5	1670	1670	TRUE
DEFA6	1671	1671	TRUE
DEFB1	1672	1672	TRUE
DEFB110	245913	245913	TRUE
DEFB112	245915	245915	TRUE
DEFB113	245927	245927	TRUE
DEFB114	245928	245928	TRUE
DEFB115	245929	245929	TRUE
DEFB116	245930	245930	TRUE
DEFB118	117285	117285	TRUE
DEFB119	245932	245932	TRUE
DEFB121	245934	245934	TRUE
DEFB123	245936	245936	TRUE
DEFB124	245937	245937	TRUE
DEFB125	245938	245938	TRUE
DEFB126	81623	81623	TRUE
DEFB127	140850	140850	TRUE
DEFB128	245939	245939	TRUE
DEFB129	140881	140881	TRUE
DEFB132	400830	400830	TRUE
DEFB133	403339	403339	TRUE
DEFB135	613209	613209	TRUE
DEFB136	613210	613210	TRUE
DEFB4A	1673	1673	TRUE
DEGS1	8560	8560	TRUE
DEGS2	123099	123099	TRUE
DEK	7913	7913	TRUE
DENND1A	57706	57706	TRUE
DENND1B	163486	163486	TRUE
DENND1C	79958	79958	TRUE
DENND2A	27147	27147	TRUE
DENND2C	163259	163259	TRUE
DENND2D	79961	79961	TRUE
DENND3	22898	22898	TRUE
DENND4A	10260	10260	TRUE
DENND4B	9909	9909	TRUE
DENND4C	55667	55667	TRUE
DENND5A	23258	23258	TRUE
DENND5B	160518	160518	TRUE
DENR	8562	8562	TRUE
DEPDC1	55635	55635	TRUE
DEPDC1B	55789	55789	TRUE
DEPDC4	120863	120863	TRUE
DEPDC5	9681	9681	TRUE
DEPDC7	91614	91614	TRUE
DERA	51071	51071	TRUE
DERL1	79139	79139	TRUE
DERL2	51009	51009	TRUE
DERL3	91319	91319	TRUE
DES	1674	1674	TRUE
DET1	55070	55070	TRUE
DEXI	28955	28955	TRUE
DFFA	1676	1676	TRUE
DFFB	1677	1677	TRUE
DFNA5	1687	1687	TRUE
DFNB31	25861	25861	TRUE
DFNB59	494513	494513	TRUE
DGAT1	8694	8694	TRUE
DGAT2	84649	84649	TRUE
DGAT2L6	347516	347516	TRUE
DGCR14	8220	8220	TRUE
DGCR2	9993	9993	TRUE
DGCR6L	85359	85359	TRUE
DGCR8	54487	54487	TRUE
DGKA	1606	1606	TRUE
DGKB	1607	1607	TRUE
DGKD	8527	8527	TRUE
DGKE	8526	8526	TRUE
DGKG	1608	1608	TRUE
DGKH	160851	160851	TRUE
DGKI	9162	9162	TRUE
DGKK	139189	139189	TRUE
DGKQ	1609	1609	TRUE
DGKZ	8525	8525	TRUE
DGUOK	1716	1716	TRUE
DHCR24	1718	1718	TRUE
DHCR7	1717	1717	TRUE
DHDDS	79947	79947	TRUE
DHDH	27294	27294	TRUE
DHFR	1719	1719	TRUE
DHFRL1	200895	200895	TRUE
DHH	50846	50846	TRUE
DHODH	1723	1723	TRUE
DHPS	1725	1725	TRUE
DHRS1	115817	115817	TRUE
DHRS11	79154	79154	TRUE
DHRS12	79758	79758	TRUE
DHRS13	147015	147015	TRUE
DHRS2	10202	10202	TRUE
DHRS3	9249	9249	TRUE
DHRS7	51635	51635	TRUE
DHRS7B	25979	25979	TRUE
DHRS7C	201140	201140	TRUE
DHRS9	10170	10170	TRUE
DHRSX	207063	207063	TRUE
DHTKD1	55526	55526	TRUE
DHX15	1665	1665	TRUE
DHX16	8449	8449	TRUE
DHX29	54505	54505	TRUE
DHX30	22907	22907	TRUE
DHX32	55760	55760	TRUE
DHX33	56919	56919	TRUE
DHX34	9704	9704	TRUE
DHX35	60625	60625	TRUE
DHX36	170506	170506	TRUE
DHX37	57647	57647	TRUE
DHX38	9785	9785	TRUE
DHX40	79665	79665	TRUE
DHX57	90957	90957	TRUE
DHX58	79132	79132	TRUE
DHX8	1659	1659	TRUE
DHX9	1660	1660	TRUE
DIABLO	56616	56616	TRUE
DIAPH1	1729	1729	TRUE
DIAPH2	1730	1730	TRUE
DIAPH3	81624	81624	TRUE
DICER1	23405	23405	TRUE
DIDO1	11083	11083	TRUE
DIO1	1733	1733	TRUE
DIO2	1734	1734	TRUE
DIO3	1735	1735	TRUE
DIO3OS	64150	64150	TRUE
DIP2A	23181	23181	TRUE
DIP2B	57609	57609	TRUE
DIP2C	22982	22982	TRUE
DIRAS1	148252	148252	TRUE
DIRAS2	54769	54769	TRUE
DIRAS3	9077	9077	TRUE
DIRC1	116093	116093	TRUE
DIRC2	84925	84925	TRUE
DIS3	22894	22894	TRUE
DIS3L	115752	115752	TRUE
DIS3L2	129563	129563	TRUE
DISC1	27185	27185	TRUE
DISC2	27184	27184	TRUE
DISP1	84976	84976	TRUE
DISP2	85455	85455	TRUE
DIXDC1	85458	85458	TRUE
DKC1	1736	1736	TRUE
DKFZP586I1420	222161	222161	TRUE
DKK1	22943	22943	TRUE
DKK2	27123	27123	TRUE
DKK3	27122	27122	TRUE
DKK4	27121	27121	TRUE
DKKL1	27120	27120	TRUE
DLAT	1737	1737	TRUE
DLC1	10395	10395	TRUE
DLD	1738	1738	TRUE
DLEC1	9940	9940	TRUE
DLEU1	10301	10301	TRUE
DLEU2	8847	8847	TRUE
DLEU7	220107	220107	TRUE
DLG1	1739	1739	TRUE
DLG2	1740	1740	TRUE
DLG3	1741	1741	TRUE
DLG4	1742	1742	TRUE
DLG5	9231	9231	TRUE
DLGAP1	9229	9229	TRUE
DLGAP2	9228	9228	TRUE
DLGAP3	58512	58512	TRUE
DLGAP4	22839	22839	TRUE
DLGAP5	9787	9787	TRUE
DLK1	8788	8788	TRUE
DLK2	65989	65989	TRUE
DLL1	28514	28514	TRUE
DLL3	10683	10683	TRUE
DLL4	54567	54567	TRUE
DLST	1743	1743	TRUE
DLX1	1745	1745	TRUE
DLX2	1746	1746	TRUE
DLX3	1747	1747	TRUE
DLX4	1748	1748	TRUE
DLX5	1749	1749	TRUE
DLX6	1750	1750	TRUE
DMAP1	55929	55929	TRUE
DMBT1	1755	1755	TRUE
DMBX1	127343	127343	TRUE
DMC1	11144	11144	TRUE
DMD	1756	1756	TRUE
DMGDH	29958	29958	TRUE
DMKN	93099	93099	TRUE
DMP1	1758	1758	TRUE
DMPK	1760	1760	TRUE
DMRT1	1761	1761	TRUE
DMRT2	10655	10655	TRUE
DMRT3	58524	58524	TRUE
DMRTA1	63951	63951	TRUE
DMRTA2	63950	63950	TRUE
DMRTB1	63948	63948	TRUE
DMRTC2	63946	63946	TRUE
DMTF1	9988	9988	TRUE
DMWD	1762	1762	TRUE
DMXL1	1657	1657	TRUE
DMXL2	23312	23312	TRUE
DNA2	1763	1763	TRUE
DNAH1	25981	25981	TRUE
DNAH10	196385	196385	TRUE
DNAH11	8701	8701	TRUE
DNAH12	201625	201625	TRUE
DNAH14	127602	127602	TRUE
DNAH2	146754	146754	TRUE
DNAH3	55567	55567	TRUE
DNAH5	1767	1767	TRUE
DNAH6	1768	1768	TRUE
DNAH7	56171	56171	TRUE
DNAH8	1769	1769	TRUE
DNAH9	1770	1770	TRUE
DNAI1	27019	27019	TRUE
DNAI2	64446	64446	TRUE
DNAJA1	3301	3301	TRUE
DNAJA2	10294	10294	TRUE
DNAJA3	9093	9093	TRUE
DNAJA4	55466	55466	TRUE
DNAJB1	3337	3337	TRUE
DNAJB11	51726	51726	TRUE
DNAJB12	54788	54788	TRUE
DNAJB13	374407	374407	TRUE
DNAJB14	79982	79982	TRUE
DNAJB2	3300	3300	TRUE
DNAJB3	414061	414061	TRUE
DNAJB4	11080	11080	TRUE
DNAJB5	25822	25822	TRUE
DNAJB6	10049	10049	TRUE
DNAJB7	150353	150353	TRUE
DNAJB8	165721	165721	TRUE
DNAJB9	4189	4189	TRUE
DNAJC1	64215	64215	TRUE
DNAJC10	54431	54431	TRUE
DNAJC11	55735	55735	TRUE
DNAJC12	56521	56521	TRUE
DNAJC13	23317	23317	TRUE
DNAJC14	85406	85406	TRUE
DNAJC15	29103	29103	TRUE
DNAJC16	23341	23341	TRUE
DNAJC17	55192	55192	TRUE
DNAJC18	202052	202052	TRUE
DNAJC19	131118	131118	TRUE
DNAJC2	27000	27000	TRUE
DNAJC21	134218	134218	TRUE
DNAJC22	79962	79962	TRUE
DNAJC24	120526	120526	TRUE
DNAJC25	548645	548645	TRUE
DNAJC27	51277	51277	TRUE
DNAJC28	54943	54943	TRUE
DNAJC3	5611	5611	TRUE
DNAJC30	84277	84277	TRUE
DNAJC4	3338	3338	TRUE
DNAJC5	80331	80331	TRUE
DNAJC5B	85479	85479	TRUE
DNAJC5G	285126	285126	TRUE
DNAJC6	9829	9829	TRUE
DNAJC7	7266	7266	TRUE
DNAJC8	22826	22826	TRUE
DNAJC9	23234	23234	TRUE
DNAL1	83544	83544	TRUE
DNAL4	10126	10126	TRUE
DNALI1	7802	7802	TRUE
DNASE1	1773	1773	TRUE
DNASE1L1	1774	1774	TRUE
DNASE1L2	1775	1775	TRUE
DNASE1L3	1776	1776	TRUE
DNASE2	1777	1777	TRUE
DNASE2B	58511	58511	TRUE
DND1	373863	373863	TRUE
DNER	92737	92737	TRUE
DNHD1	144132	144132	TRUE
DNLZ	728489	728489	TRUE
DNM1	1759	1759	TRUE
DNM1L	10059	10059	TRUE
DNM1P35	100128285	100128285	TRUE
DNM2	1785	1785	TRUE
DNM3	26052	26052	TRUE
DNMBP	23268	23268	TRUE
DNMT1	1786	1786	TRUE
DNMT3A	1788	1788	TRUE
DNMT3B	1789	1789	TRUE
DNMT3L	29947	29947	TRUE
DNPEP	23549	23549	TRUE
DNTT	1791	1791	TRUE
DNTTIP1	116092	116092	TRUE
DNTTIP2	30836	30836	TRUE
DOC2A	8448	8448	TRUE
DOC2B	8447	8447	TRUE
DOCK1	1793	1793	TRUE
DOCK10	55619	55619	TRUE
DOCK11	139818	139818	TRUE
DOCK2	1794	1794	TRUE
DOCK3	1795	1795	TRUE
DOCK4	9732	9732	TRUE
DOCK5	80005	80005	TRUE
DOCK6	57572	57572	TRUE
DOCK7	85440	85440	TRUE
DOCK8	81704	81704	TRUE
DOCK9	23348	23348	TRUE
DOHH	83475	83475	TRUE
DOK1	1796	1796	TRUE
DOK2	9046	9046	TRUE
DOK3	79930	79930	TRUE
DOK4	55715	55715	TRUE
DOK5	55816	55816	TRUE
DOK6	220164	220164	TRUE
DOK7	285489	285489	TRUE
DOLK	22845	22845	TRUE
DOLPP1	57171	57171	TRUE
DONSON	29980	29980	TRUE
DOPEY1	23033	23033	TRUE
DOPEY2	9980	9980	TRUE
DOT1L	84444	84444	TRUE
DPAGT1	1798	1798	TRUE
DPCD	25911	25911	TRUE
DPCR1	135656	135656	TRUE
DPEP1	1800	1800	TRUE
DPEP2	64174	64174	TRUE
DPEP3	64180	64180	TRUE
DPF1	8193	8193	TRUE
DPF2	5977	5977	TRUE
DPF3	8110	8110	TRUE
DPH2	1802	1802	TRUE
DPH3	285381	285381	TRUE
DPH5	51611	51611	TRUE
DPM1	8813	8813	TRUE
DPM2	8818	8818	TRUE
DPM3	54344	54344	TRUE
DPP10	57628	57628	TRUE
DPP3	10072	10072	TRUE
DPP4	1803	1803	TRUE
DPP6	1804	1804	TRUE
DPP7	29952	29952	TRUE
DPP8	54878	54878	TRUE
DPP9	91039	91039	TRUE
DPPA2	151871	151871	TRUE
DPPA4	55211	55211	TRUE
DPPA5	340168	340168	TRUE
DPRX	503834	503834	TRUE
DPT	1805	1805	TRUE
DPY19L1	23333	23333	TRUE
DPY19L2	283417	283417	TRUE
DPY19L2P2	349152	349152	TRUE
DPY19L3	147991	147991	TRUE
DPY19L4	286148	286148	TRUE
DPY30	84661	84661	TRUE
DPYD	1806	1806	TRUE
DPYS	1807	1807	TRUE
DPYSL2	1808	1808	TRUE
DPYSL3	1809	1809	TRUE
DPYSL4	10570	10570	TRUE
DPYSL5	56896	56896	TRUE
DQX1	165545	165545	TRUE
DR1	1810	1810	TRUE
DRAM1	55332	55332	TRUE
DRAM2	128338	128338	TRUE
DRAP1	10589	10589	TRUE
DRD1	1812	1812	TRUE
DRD2	1813	1813	TRUE
DRD3	1814	1814	TRUE
DRD4	1815	1815	TRUE
DRD5	1816	1816	TRUE
DRG1	4733	4733	TRUE
DRG2	1819	1819	TRUE
DRGX	644168	644168	TRUE
DRP2	1821	1821	TRUE
DSC1	1823	1823	TRUE
DSC2	1824	1824	TRUE
DSC3	1825	1825	TRUE
DSCAM	1826	1826	TRUE
DSCAML1	57453	57453	TRUE
DSCC1	79075	79075	TRUE
DSCR10	259234	259234	TRUE
DSCR3	10311	10311	TRUE
DSCR4	10281	10281	TRUE
DSCR8	84677	84677	TRUE
DSCR9	257203	257203	TRUE
DSE	29940	29940	TRUE
DSEL	92126	92126	TRUE
DSG1	1828	1828	TRUE
DSG2	1829	1829	TRUE
DSG3	1830	1830	TRUE
DSG4	147409	147409	TRUE
DSN1	79980	79980	TRUE
DSP	1832	1832	TRUE
DSPP	1834	1834	TRUE
DST	667	667	TRUE
DSTN	11034	11034	TRUE
DSTYK	25778	25778	TRUE
DTD1	92675	92675	TRUE
DTHD1	401124	401124	TRUE
DTL	51514	51514	TRUE
DTNA	1837	1837	TRUE
DTNB	1838	1838	TRUE
DTNBP1	84062	84062	TRUE
DTWD1	56986	56986	TRUE
DTWD2	285605	285605	TRUE
DTX1	1840	1840	TRUE
DTX2	113878	113878	TRUE
DTX3	196403	196403	TRUE
DTX3L	151636	151636	TRUE
DTX4	23220	23220	TRUE
DTYMK	1841	1841	TRUE
DUOX1	53905	53905	TRUE
DUOX2	50506	50506	TRUE
DUOXA1	90527	90527	TRUE
DUOXA2	405753	405753	TRUE
DUPD1	338599	338599	TRUE
DUS1L	64118	64118	TRUE
DUS3L	56931	56931	TRUE
DUS4L	11062	11062	TRUE
DUSP1	1843	1843	TRUE
DUSP10	11221	11221	TRUE
DUSP11	8446	8446	TRUE
DUSP12	11266	11266	TRUE
DUSP13	51207	51207	TRUE
DUSP14	11072	11072	TRUE
DUSP15	128853	128853	TRUE
DUSP16	80824	80824	TRUE
DUSP18	150290	150290	TRUE
DUSP19	142679	142679	TRUE
DUSP2	1844	1844	TRUE
DUSP21	63904	63904	TRUE
DUSP22	56940	56940	TRUE
DUSP23	54935	54935	TRUE
DUSP26	78986	78986	TRUE
DUSP27	92235	92235	TRUE
DUSP28	285193	285193	TRUE
DUSP3	1845	1845	TRUE
DUSP4	1846	1846	TRUE
DUSP5	1847	1847	TRUE
DUSP6	1848	1848	TRUE
DUSP7	1849	1849	TRUE
DUSP8	1850	1850	TRUE
DUSP9	1852	1852	TRUE
DUT	1854	1854	TRUE
DUX1	26584	26584	TRUE
DUXA	503835	503835	TRUE
DVL1	1855	1855	TRUE
DVL2	1856	1856	TRUE
DVL3	1857	1857	TRUE
DYDC1	143241	143241	TRUE
DYDC2	84332	84332	TRUE
DYM	54808	54808	TRUE
DYNC1H1	1778	1778	TRUE
DYNC1I1	1780	1780	TRUE
DYNC1I2	1781	1781	TRUE
DYNC1LI1	51143	51143	TRUE
DYNC1LI2	1783	1783	TRUE
DYNC2H1	79659	79659	TRUE
DYNC2LI1	51626	51626	TRUE
DYNLL1	8655	8655	TRUE
DYNLL2	140735	140735	TRUE
DYNLRB1	83658	83658	TRUE
DYNLRB2	83657	83657	TRUE
DYNLT1	6993	6993	TRUE
DYNLT3	6990	6990	TRUE
DYRK1A	1859	1859	TRUE
DYRK1B	9149	9149	TRUE
DYRK2	8445	8445	TRUE
DYRK3	8444	8444	TRUE
DYRK4	8798	8798	TRUE
DYSF	8291	8291	TRUE
DYTN	391475	391475	TRUE
DYX1C1	161582	161582	TRUE
DZIP1	22873	22873	TRUE
DZIP1L	199221	199221	TRUE
DZIP3	9666	9666	TRUE
E2F1	1869	1869	TRUE
E2F2	1870	1870	TRUE
E2F3	1871	1871	TRUE
E2F4	1874	1874	TRUE
E2F5	1875	1875	TRUE
E2F6	1876	1876	TRUE
E2F7	144455	144455	TRUE
E2F8	79733	79733	TRUE
E4F1	1877	1877	TRUE
EAF1	85403	85403	TRUE
EAF2	55840	55840	TRUE
EAPP	55837	55837	TRUE
EARS2	124454	124454	TRUE
EBAG9	9166	9166	TRUE
EBF1	1879	1879	TRUE
EBF2	64641	64641	TRUE
EBF3	253738	253738	TRUE
EBF4	57593	57593	TRUE
EBI3	10148	10148	TRUE
EBNA1BP2	10969	10969	TRUE
EBP	10682	10682	TRUE
EBPL	84650	84650	TRUE
ECD	11319	11319	TRUE
ECE1	1889	1889	TRUE
ECE2	9718	9718	TRUE
ECEL1	9427	9427	TRUE
ECHDC1	55862	55862	TRUE
ECHDC2	55268	55268	TRUE
ECHDC3	79746	79746	TRUE
ECHS1	1892	1892	TRUE
ECM1	1893	1893	TRUE
ECM2	1842	1842	TRUE
ECSCR	641700	641700	TRUE
ECSIT	51295	51295	TRUE
ECT2	1894	1894	TRUE
ECT2L	345930	345930	TRUE
EDA	1896	1896	TRUE
EDA2R	60401	60401	TRUE
EDAR	10913	10913	TRUE
EDARADD	128178	128178	TRUE
EDC3	80153	80153	TRUE
EDC4	23644	23644	TRUE
EDDM3A	10876	10876	TRUE
EDDM3B	64184	64184	TRUE
EDEM1	9695	9695	TRUE
EDEM2	55741	55741	TRUE
EDEM3	80267	80267	TRUE
EDF1	8721	8721	TRUE
EDIL3	10085	10085	TRUE
EDN1	1906	1906	TRUE
EDN2	1907	1907	TRUE
EDN3	1908	1908	TRUE
EDNRA	1909	1909	TRUE
EDNRB	1910	1910	TRUE
EEA1	8411	8411	TRUE
EED	8726	8726	TRUE
EEF1A1	1915	1915	TRUE
EEF1A2	1917	1917	TRUE
EEF1B2	1933	1933	TRUE
EEF1D	1936	1936	TRUE
EEF1E1	9521	9521	TRUE
EEF1G	1937	1937	TRUE
EEF2	1938	1938	TRUE
EEFSEC	60678	60678	TRUE
EEPD1	80820	80820	TRUE
EFCAB1	79645	79645	TRUE
EFCAB2	84288	84288	TRUE
EFCAB3	146779	146779	TRUE
EFCAB5	374786	374786	TRUE
EFCAB6	64800	64800	TRUE
EFCAB7	84455	84455	TRUE
EFCAB8	388795	388795	TRUE
EFEMP1	2202	2202	TRUE
EFEMP2	30008	30008	TRUE
EFHB	151651	151651	TRUE
EFHC1	114327	114327	TRUE
EFHC2	80258	80258	TRUE
EFHD1	80303	80303	TRUE
EFHD2	79180	79180	TRUE
EFNA1	1942	1942	TRUE
EFNA2	1943	1943	TRUE
EFNA3	1944	1944	TRUE
EFNA4	1945	1945	TRUE
EFNA5	1946	1946	TRUE
EFNB1	1947	1947	TRUE
EFNB2	1948	1948	TRUE
EFNB3	1949	1949	TRUE
EFR3A	23167	23167	TRUE
EFR3B	22979	22979	TRUE
EFS	10278	10278	TRUE
EFTUD1	79631	79631	TRUE
EFTUD2	9343	9343	TRUE
EGF	1950	1950	TRUE
EGFL6	25975	25975	TRUE
EGFL7	51162	51162	TRUE
EGFLAM	133584	133584	TRUE
EGFR	1956	1956	TRUE
EGLN1	54583	54583	TRUE
EGLN3	112399	112399	TRUE
EGR1	1958	1958	TRUE
EGR2	1959	1959	TRUE
EGR3	1960	1960	TRUE
EGR4	1961	1961	TRUE
EHBP1	23301	23301	TRUE
EHBP1L1	254102	254102	TRUE
EHD1	10938	10938	TRUE
EHD2	30846	30846	TRUE
EHD3	30845	30845	TRUE
EHD4	30844	30844	TRUE
EHF	26298	26298	TRUE
EHHADH	1962	1962	TRUE
EHMT1	79813	79813	TRUE
EHMT2	10919	10919	TRUE
EI24	9538	9538	TRUE
EID1	23741	23741	TRUE
EID2	163126	163126	TRUE
EID2B	126272	126272	TRUE
EID3	493861	493861	TRUE
EIF1	10209	10209	TRUE
EIF1AD	84285	84285	TRUE
EIF1AX	1964	1964	TRUE
EIF1AY	9086	9086	TRUE
EIF1B	10289	10289	TRUE
EIF2A	83939	83939	TRUE
EIF2AK1	27102	27102	TRUE
EIF2AK2	5610	5610	TRUE
EIF2AK3	9451	9451	TRUE
EIF2AK4	440275	440275	TRUE
EIF2B1	1967	1967	TRUE
EIF2B2	8892	8892	TRUE
EIF2B3	8891	8891	TRUE
EIF2B4	8890	8890	TRUE
EIF2B5	8893	8893	TRUE
EIF2S1	1965	1965	TRUE
EIF2S2	8894	8894	TRUE
EIF2S3	1968	1968	TRUE
EIF3A	8661	8661	TRUE
EIF3B	8662	8662	TRUE
EIF3D	8664	8664	TRUE
EIF3E	3646	3646	TRUE
EIF3F	8665	8665	TRUE
EIF3G	8666	8666	TRUE
EIF3H	8667	8667	TRUE
EIF3I	8668	8668	TRUE
EIF3J	8669	8669	TRUE
EIF3K	27335	27335	TRUE
EIF3L	51386	51386	TRUE
EIF3M	10480	10480	TRUE
